Specialty	Class	Year	Name	Value
Osteo Neuromusculoskeletal Med	PGY2	2020	Change in Unfilled Programs	1
Osteo Neuromusculoskeletal Med	PGY2	2020	Change in U.S. Senior Applicants	0
Osteo Neuromusculoskeletal Med	PGY2	2020	Change in Total Applicants	6
Osteo Neuromusculoskeletal Med	PGY2	2020	Change in U.S. Senior Matches	0
Osteo Neuromusculoskeletal Med	PGY2	2020	Change in Total Matches	-1
Osteo Neuromusculoskeletal Med	PGY2	2020	Change in U.S. Senior Ranked Positions	0
Osteo Neuromusculoskeletal Med	PGY2	2020	Change in Total Ranked Positions	13
Osteo Neuromusculoskeletal Med	PGY2	2020	Change in U.S. Senior Average Ranked Programs	NA
Osteo Neuromusculoskeletal Med	PGY2	2020	Change in Total Average Ranked Programs	0.8
Osteo Neuromusculoskeletal Med	PGY2	2021	No. of Programs	3
Osteo Neuromusculoskeletal Med	PGY2	2021	Positions Offered	7
Osteo Neuromusculoskeletal Med	PGY2	2021	Unfilled Programs	3
Osteo Neuromusculoskeletal Med	PGY2	2021	U.S. Senior Applicants	0
Osteo Neuromusculoskeletal Med	PGY2	2021	Total Applicants	12
Osteo Neuromusculoskeletal Med	PGY2	2021	U.S. Senior Matches	0
Osteo Neuromusculoskeletal Med	PGY2	2021	Total Matches	3
Osteo Neuromusculoskeletal Med	PGY2	2021	U.S. Senior Ranked Positions	0
Osteo Neuromusculoskeletal Med	PGY2	2021	Total Ranked Positions	18
Osteo Neuromusculoskeletal Med	PGY2	2021	U.S. Senior Average Ranked Programs	NA
Osteo Neuromusculoskeletal Med	PGY2	2021	Total Average Ranked Programs	1.5
Osteo Neuromusculoskeletal Med	PGY2	2021	Change in No. of Programs	0
Osteo Neuromusculoskeletal Med	PGY2	2021	Change in Positions Offered	0
Osteo Neuromusculoskeletal Med	PGY2	2021	Change in Unfilled Programs	1
Osteo Neuromusculoskeletal Med	PGY2	2021	Change in U.S. Senior Applicants	0
Osteo Neuromusculoskeletal Med	PGY2	2021	Change in Total Applicants	3
Osteo Neuromusculoskeletal Med	PGY2	2021	Change in U.S. Senior Matches	0
Osteo Neuromusculoskeletal Med	PGY2	2021	Change in Total Matches	1
Osteo Neuromusculoskeletal Med	PGY2	2021	Change in U.S. Senior Ranked Positions	0
Osteo Neuromusculoskeletal Med	PGY2	2021	Change in Total Ranked Positions	2
Osteo Neuromusculoskeletal Med	PGY2	2021	Change in U.S. Senior Average Ranked Programs	NA
Osteo Neuromusculoskeletal Med	PGY2	2021	Change in Total Average Ranked Programs	-0.30000000000000004
Osteo Neuromusculoskeletal Med	PGY2	2022	No. of Programs	1
Osteo Neuromusculoskeletal Med	PGY2	2022	Positions Offered	2
Osteo Neuromusculoskeletal Med	PGY2	2022	Unfilled Programs	0
Osteo Neuromusculoskeletal Med	PGY2	2022	U.S. Senior Applicants	0
Osteo Neuromusculoskeletal Med	PGY2	2022	Total Applicants	8
Osteo Neuromusculoskeletal Med	PGY2	2022	U.S. Senior Matches	0
Osteo Neuromusculoskeletal Med	PGY2	2022	Total Matches	2
Osteo Neuromusculoskeletal Med	PGY2	2022	U.S. Senior Ranked Positions	0
Osteo Neuromusculoskeletal Med	PGY2	2022	Total Ranked Positions	8
Osteo Neuromusculoskeletal Med	PGY2	2022	U.S. Senior Average Ranked Programs	NA
Osteo Neuromusculoskeletal Med	PGY2	2022	Total Average Ranked Programs	1
Osteo Neuromusculoskeletal Med	PGY2	2022	Change in No. of Programs	-2
Osteo Neuromusculoskeletal Med	PGY2	2022	Change in Positions Offered	-5
Osteo Neuromusculoskeletal Med	PGY2	2022	Change in Unfilled Programs	-3
Osteo Neuromusculoskeletal Med	PGY2	2022	Change in U.S. Senior Applicants	0
Osteo Neuromusculoskeletal Med	PGY2	2022	Change in Total Applicants	-4
Osteo Neuromusculoskeletal Med	PGY2	2022	Change in U.S. Senior Matches	0
Osteo Neuromusculoskeletal Med	PGY2	2022	Change in Total Matches	-1
Osteo Neuromusculoskeletal Med	PGY2	2022	Change in U.S. Senior Ranked Positions	0
Osteo Neuromusculoskeletal Med	PGY2	2022	Change in Total Ranked Positions	-10
Osteo Neuromusculoskeletal Med	PGY2	2022	Change in U.S. Senior Average Ranked Programs	NA
Osteo Neuromusculoskeletal Med	PGY2	2022	Change in Total Average Ranked Programs	-0.5
Otolaryngology	PGY1	2012	No. of Programs	107
Otolaryngology	PGY1	2012	Positions Offered	285
Otolaryngology	PGY1	2012	Unfilled Programs	2
Otolaryngology	PGY1	2012	U.S. Senior Applicants	342
Otolaryngology	PGY1	2012	Total Applicants	390
Otolaryngology	PGY1	2012	U.S. Senior Matches	277
Otolaryngology	PGY1	2012	Total Matches	283
Otolaryngology	PGY1	2012	U.S. Senior Ranked Positions	3636
Otolaryngology	PGY1	2012	Total Ranked Positions	3775
Otolaryngology	PGY1	2012	U.S. Senior Average Ranked Programs	10.6
Otolaryngology	PGY1	2012	Total Average Ranked Programs	9.7
Otolaryngology	PGY1	2012	Change in No. of Programs	NA
Otolaryngology	PGY1	2012	Change in Positions Offered	NA
Otolaryngology	PGY1	2012	Change in Unfilled Programs	NA
Otolaryngology	PGY1	2012	Change in U.S. Senior Applicants	NA
Otolaryngology	PGY1	2012	Change in Total Applicants	NA
Otolaryngology	PGY1	2012	Change in U.S. Senior Matches	NA
Otolaryngology	PGY1	2012	Change in Total Matches	NA
Otolaryngology	PGY1	2012	Change in U.S. Senior Ranked Positions	NA
Otolaryngology	PGY1	2012	Change in Total Ranked Positions	NA
Otolaryngology	PGY1	2012	Change in U.S. Senior Average Ranked Programs	NA
Otolaryngology	PGY1	2012	Change in Total Average Ranked Programs	NA
Otolaryngology	PGY1	2013	No. of Programs	107
Otolaryngology	PGY1	2013	Positions Offered	292
Otolaryngology	PGY1	2013	Unfilled Programs	1
Otolaryngology	PGY1	2013	U.S. Senior Applicants	387
Otolaryngology	PGY1	2013	Total Applicants	442
Otolaryngology	PGY1	2013	U.S. Senior Matches	276
Otolaryngology	PGY1	2013	Total Matches	290
Otolaryngology	PGY1	2013	U.S. Senior Ranked Positions	3834
Otolaryngology	PGY1	2013	Total Ranked Positions	4033
Otolaryngology	PGY1	2013	U.S. Senior Average Ranked Programs	9.9
Otolaryngology	PGY1	2013	Total Average Ranked Programs	9.1
Otolaryngology	PGY1	2013	Change in No. of Programs	0
Otolaryngology	PGY1	2013	Change in Positions Offered	7
Otolaryngology	PGY1	2013	Change in Unfilled Programs	-1
Otolaryngology	PGY1	2013	Change in U.S. Senior Applicants	45
Otolaryngology	PGY1	2013	Change in Total Applicants	52
Otolaryngology	PGY1	2013	Change in U.S. Senior Matches	-1
Otolaryngology	PGY1	2013	Change in Total Matches	7
Otolaryngology	PGY1	2013	Change in U.S. Senior Ranked Positions	198
Otolaryngology	PGY1	2013	Change in Total Ranked Positions	258
Otolaryngology	PGY1	2013	Change in U.S. Senior Average Ranked Programs	-0.6999999999999993
Otolaryngology	PGY1	2013	Change in Total Average Ranked Programs	-0.5999999999999996
Otolaryngology	PGY1	2014	No. of Programs	106
Otolaryngology	PGY1	2014	Positions Offered	295
Otolaryngology	PGY1	2014	Unfilled Programs	0
Otolaryngology	PGY1	2014	U.S. Senior Applicants	376
Otolaryngology	PGY1	2014	Total Applicants	443
Otolaryngology	PGY1	2014	U.S. Senior Matches	279
Otolaryngology	PGY1	2014	Total Matches	295
Otolaryngology	PGY1	2014	U.S. Senior Ranked Positions	3775
Otolaryngology	PGY1	2014	Total Ranked Positions	4043
Otolaryngology	PGY1	2014	U.S. Senior Average Ranked Programs	10
Otolaryngology	PGY1	2014	Total Average Ranked Programs	9.1
Otolaryngology	PGY1	2014	Change in No. of Programs	-1
Otolaryngology	PGY1	2014	Change in Positions Offered	3
Otolaryngology	PGY1	2014	Change in Unfilled Programs	-1
Otolaryngology	PGY1	2014	Change in U.S. Senior Applicants	-11
Otolaryngology	PGY1	2014	Change in Total Applicants	1
Otolaryngology	PGY1	2014	Change in U.S. Senior Matches	3
Otolaryngology	PGY1	2014	Change in Total Matches	5
Otolaryngology	PGY1	2014	Change in U.S. Senior Ranked Positions	-59
Otolaryngology	PGY1	2014	Change in Total Ranked Positions	10
Otolaryngology	PGY1	2014	Change in U.S. Senior Average Ranked Programs	0.09999999999999964
Otolaryngology	PGY1	2014	Change in Total Average Ranked Programs	0
Otolaryngology	PGY1	2015	No. of Programs	107
Otolaryngology	PGY1	2015	Positions Offered	299
Otolaryngology	PGY1	2015	Unfilled Programs	1
Otolaryngology	PGY1	2015	U.S. Senior Applicants	375
Otolaryngology	PGY1	2015	Total Applicants	430
Otolaryngology	PGY1	2015	U.S. Senior Matches	283
Otolaryngology	PGY1	2015	Total Matches	298
Otolaryngology	PGY1	2015	U.S. Senior Ranked Positions	3923
Otolaryngology	PGY1	2015	Total Ranked Positions	4174
Otolaryngology	PGY1	2015	U.S. Senior Average Ranked Programs	10.5
Otolaryngology	PGY1	2015	Total Average Ranked Programs	9.7
Otolaryngology	PGY1	2015	Change in No. of Programs	1
Otolaryngology	PGY1	2015	Change in Positions Offered	4
Otolaryngology	PGY1	2015	Change in Unfilled Programs	1
Otolaryngology	PGY1	2015	Change in U.S. Senior Applicants	-1
Otolaryngology	PGY1	2015	Change in Total Applicants	-13
Otolaryngology	PGY1	2015	Change in U.S. Senior Matches	4
Otolaryngology	PGY1	2015	Change in Total Matches	3
Otolaryngology	PGY1	2015	Change in U.S. Senior Ranked Positions	148
Otolaryngology	PGY1	2015	Change in Total Ranked Positions	131
Otolaryngology	PGY1	2015	Change in U.S. Senior Average Ranked Programs	0.5
Otolaryngology	PGY1	2015	Change in Total Average Ranked Programs	0.5999999999999996
Otolaryngology	PGY1	2016	No. of Programs	109
Otolaryngology	PGY1	2016	Positions Offered	304
Otolaryngology	PGY1	2016	Unfilled Programs	2
Otolaryngology	PGY1	2016	U.S. Senior Applicants	314
Otolaryngology	PGY1	2016	Total Applicants	370
Otolaryngology	PGY1	2016	U.S. Senior Matches	272
Otolaryngology	PGY1	2016	Total Matches	302
Otolaryngology	PGY1	2016	U.S. Senior Ranked Positions	3751
Otolaryngology	PGY1	2016	Total Ranked Positions	4089
Otolaryngology	PGY1	2016	U.S. Senior Average Ranked Programs	11.9
Otolaryngology	PGY1	2016	Total Average Ranked Programs	11.1
Otolaryngology	PGY1	2016	Change in No. of Programs	2
Otolaryngology	PGY1	2016	Change in Positions Offered	5
Otolaryngology	PGY1	2016	Change in Unfilled Programs	1
Otolaryngology	PGY1	2016	Change in U.S. Senior Applicants	-61
Otolaryngology	PGY1	2016	Change in Total Applicants	-60
Otolaryngology	PGY1	2016	Change in U.S. Senior Matches	-11
Otolaryngology	PGY1	2016	Change in Total Matches	4
Otolaryngology	PGY1	2016	Change in U.S. Senior Ranked Positions	-172
Otolaryngology	PGY1	2016	Change in Total Ranked Positions	-85
Otolaryngology	PGY1	2016	Change in U.S. Senior Average Ranked Programs	1.4000000000000004
Otolaryngology	PGY1	2016	Change in Total Average Ranked Programs	1.4000000000000004
Otolaryngology	PGY1	2017	No. of Programs	110
Otolaryngology	PGY1	2017	Positions Offered	305
Otolaryngology	PGY1	2017	Unfilled Programs	10
Otolaryngology	PGY1	2017	U.S. Senior Applicants	303
Otolaryngology	PGY1	2017	Total Applicants	331
Otolaryngology	PGY1	2017	U.S. Senior Matches	279
Otolaryngology	PGY1	2017	Total Matches	291
Otolaryngology	PGY1	2017	U.S. Senior Ranked Positions	3993
Otolaryngology	PGY1	2017	Total Ranked Positions	4149
Otolaryngology	PGY1	2017	U.S. Senior Average Ranked Programs	13.2
Otolaryngology	PGY1	2017	Total Average Ranked Programs	12.5
Otolaryngology	PGY1	2017	Change in No. of Programs	1
Otolaryngology	PGY1	2017	Change in Positions Offered	1
Otolaryngology	PGY1	2017	Change in Unfilled Programs	8
Otolaryngology	PGY1	2017	Change in U.S. Senior Applicants	-11
Otolaryngology	PGY1	2017	Change in Total Applicants	-39
Otolaryngology	PGY1	2017	Change in U.S. Senior Matches	7
Otolaryngology	PGY1	2017	Change in Total Matches	-11
Otolaryngology	PGY1	2017	Change in U.S. Senior Ranked Positions	242
Otolaryngology	PGY1	2017	Change in Total Ranked Positions	60
Otolaryngology	PGY1	2017	Change in U.S. Senior Average Ranked Programs	1.299999999999999
Otolaryngology	PGY1	2017	Change in Total Average Ranked Programs	1.4000000000000004
Otolaryngology	PGY1	2018	No. of Programs	112
Otolaryngology	PGY1	2018	Positions Offered	315
Otolaryngology	PGY1	2018	Unfilled Programs	11
Otolaryngology	PGY1	2018	U.S. Senior Applicants	299
Otolaryngology	PGY1	2018	Total Applicants	333
Otolaryngology	PGY1	2018	U.S. Senior Matches	284
Otolaryngology	PGY1	2018	Total Matches	303
Otolaryngology	PGY1	2018	U.S. Senior Ranked Positions	4173
Otolaryngology	PGY1	2018	Total Ranked Positions	4307
Otolaryngology	PGY1	2018	U.S. Senior Average Ranked Programs	14
Otolaryngology	PGY1	2018	Total Average Ranked Programs	12.9
Otolaryngology	PGY1	2018	Change in No. of Programs	2
Otolaryngology	PGY1	2018	Change in Positions Offered	10
Otolaryngology	PGY1	2018	Change in Unfilled Programs	1
Otolaryngology	PGY1	2018	Change in U.S. Senior Applicants	-4
Otolaryngology	PGY1	2018	Change in Total Applicants	2
Otolaryngology	PGY1	2018	Change in U.S. Senior Matches	5
Otolaryngology	PGY1	2018	Change in Total Matches	12
Otolaryngology	PGY1	2018	Change in U.S. Senior Ranked Positions	180
Otolaryngology	PGY1	2018	Change in Total Ranked Positions	158
Otolaryngology	PGY1	2018	Change in U.S. Senior Average Ranked Programs	0.8000000000000007
Otolaryngology	PGY1	2018	Change in Total Average Ranked Programs	0.40000000000000036
Otolaryngology	PGY1	2019	No. of Programs	120
Otolaryngology	PGY1	2019	Positions Offered	328
Otolaryngology	PGY1	2019	Unfilled Programs	0
Otolaryngology	PGY1	2019	U.S. Senior Applicants	398
Otolaryngology	PGY1	2019	Total Applicants	462
Otolaryngology	PGY1	2019	U.S. Senior Matches	308
Otolaryngology	PGY1	2019	Total Matches	328
Otolaryngology	PGY1	2019	U.S. Senior Ranked Positions	4658
Otolaryngology	PGY1	2019	Total Ranked Positions	4954
Otolaryngology	PGY1	2019	U.S. Senior Average Ranked Programs	11.7
Otolaryngology	PGY1	2019	Total Average Ranked Programs	10.7
Otolaryngology	PGY1	2019	Change in No. of Programs	8
Otolaryngology	PGY1	2019	Change in Positions Offered	13
Otolaryngology	PGY1	2019	Change in Unfilled Programs	-11
Otolaryngology	PGY1	2019	Change in U.S. Senior Applicants	99
Otolaryngology	PGY1	2019	Change in Total Applicants	129
Otolaryngology	PGY1	2019	Change in U.S. Senior Matches	24
Otolaryngology	PGY1	2019	Change in Total Matches	25
Otolaryngology	PGY1	2019	Change in U.S. Senior Ranked Positions	485
Otolaryngology	PGY1	2019	Change in Total Ranked Positions	647
Otolaryngology	PGY1	2019	Change in U.S. Senior Average Ranked Programs	-2.3000000000000007
Otolaryngology	PGY1	2019	Change in Total Average Ranked Programs	-2.200000000000001
Otolaryngology	PGY1	2020	No. of Programs	129
Otolaryngology	PGY1	2020	Positions Offered	350
Otolaryngology	PGY1	2020	Unfilled Programs	2
Otolaryngology	PGY1	2020	U.S. Senior Applicants	421
Otolaryngology	PGY1	2020	Total Applicants	505
Otolaryngology	PGY1	2020	U.S. Senior Matches	310
Otolaryngology	PGY1	2020	Total Matches	348
Otolaryngology	PGY1	2020	U.S. Senior Ranked Positions	4812
Otolaryngology	PGY1	2020	Total Ranked Positions	5242
Otolaryngology	PGY1	2020	U.S. Senior Average Ranked Programs	11.4
Otolaryngology	PGY1	2020	Total Average Ranked Programs	10.4
Otolaryngology	PGY1	2020	Change in No. of Programs	9
Otolaryngology	PGY1	2020	Change in Positions Offered	22
Otolaryngology	PGY1	2020	Change in Unfilled Programs	2
Otolaryngology	PGY1	2020	Change in U.S. Senior Applicants	23
Otolaryngology	PGY1	2020	Change in Total Applicants	43
Otolaryngology	PGY1	2020	Change in U.S. Senior Matches	2
Otolaryngology	PGY1	2020	Change in Total Matches	20
Otolaryngology	PGY1	2020	Change in U.S. Senior Ranked Positions	154
Otolaryngology	PGY1	2020	Change in Total Ranked Positions	288
Otolaryngology	PGY1	2020	Change in U.S. Senior Average Ranked Programs	-0.29999999999999893
Otolaryngology	PGY1	2020	Change in Total Average Ranked Programs	-0.29999999999999893
Otolaryngology	PGY1	2021	No. of Programs	129
Otolaryngology	PGY1	2021	Positions Offered	350
Otolaryngology	PGY1	2021	Unfilled Programs	0
Otolaryngology	PGY1	2021	U.S. Senior Applicants	454
Otolaryngology	PGY1	2021	Total Applicants	559
Otolaryngology	PGY1	2021	U.S. Senior Matches	310
Otolaryngology	PGY1	2021	Total Matches	350
Otolaryngology	PGY1	2021	U.S. Senior Ranked Positions	5361
Otolaryngology	PGY1	2021	Total Ranked Positions	5880
Otolaryngology	PGY1	2021	U.S. Senior Average Ranked Programs	11.8
Otolaryngology	PGY1	2021	Total Average Ranked Programs	10.5
Otolaryngology	PGY1	2021	Change in No. of Programs	0
Otolaryngology	PGY1	2021	Change in Positions Offered	0
Otolaryngology	PGY1	2021	Change in Unfilled Programs	-2
Otolaryngology	PGY1	2021	Change in U.S. Senior Applicants	33
Otolaryngology	PGY1	2021	Change in Total Applicants	54
Otolaryngology	PGY1	2021	Change in U.S. Senior Matches	0
Otolaryngology	PGY1	2021	Change in Total Matches	2
Otolaryngology	PGY1	2021	Change in U.S. Senior Ranked Positions	549
Otolaryngology	PGY1	2021	Change in Total Ranked Positions	638
Otolaryngology	PGY1	2021	Change in U.S. Senior Average Ranked Programs	0.40000000000000036
Otolaryngology	PGY1	2021	Change in Total Average Ranked Programs	0.09999999999999964
Otolaryngology	PGY1	2022	No. of Programs	134
Otolaryngology	PGY1	2022	Positions Offered	361
Otolaryngology	PGY1	2022	Unfilled Programs	0
Otolaryngology	PGY1	2022	U.S. Senior Applicants	463
Otolaryngology	PGY1	2022	Total Applicants	574
Otolaryngology	PGY1	2022	U.S. Senior Matches	316
Otolaryngology	PGY1	2022	Total Matches	361
Otolaryngology	PGY1	2022	U.S. Senior Ranked Positions	5276
Otolaryngology	PGY1	2022	Total Ranked Positions	5855
Otolaryngology	PGY1	2022	U.S. Senior Average Ranked Programs	11.4
Otolaryngology	PGY1	2022	Total Average Ranked Programs	10.2
Otolaryngology	PGY1	2022	Change in No. of Programs	5
Otolaryngology	PGY1	2022	Change in Positions Offered	11
Otolaryngology	PGY1	2022	Change in Unfilled Programs	0
Otolaryngology	PGY1	2022	Change in U.S. Senior Applicants	9
Otolaryngology	PGY1	2022	Change in Total Applicants	15
Otolaryngology	PGY1	2022	Change in U.S. Senior Matches	6
Otolaryngology	PGY1	2022	Change in Total Matches	11
Otolaryngology	PGY1	2022	Change in U.S. Senior Ranked Positions	-85
Otolaryngology	PGY1	2022	Change in Total Ranked Positions	-25
Otolaryngology	PGY1	2022	Change in U.S. Senior Average Ranked Programs	-0.40000000000000036
Otolaryngology	PGY1	2022	Change in Total Average Ranked Programs	-0.3000000000000007
Pathology	PGY1	2012	No. of Programs	148
Pathology	PGY1	2012	Positions Offered	521
Pathology	PGY1	2012	Unfilled Programs	33
Pathology	PGY1	2012	U.S. Senior Applicants	285
Pathology	PGY1	2012	Total Applicants	832
Pathology	PGY1	2012	U.S. Senior Matches	262
Pathology	PGY1	2012	Total Matches	466
Pathology	PGY1	2012	U.S. Senior Ranked Positions	2396
Pathology	PGY1	2012	Total Ranked Positions	4679
Pathology	PGY1	2012	U.S. Senior Average Ranked Programs	8.4
Pathology	PGY1	2012	Total Average Ranked Programs	5.6
Pathology	PGY1	2012	Change in No. of Programs	NA
Pathology	PGY1	2012	Change in Positions Offered	NA
Pathology	PGY1	2012	Change in Unfilled Programs	NA
Pathology	PGY1	2012	Change in U.S. Senior Applicants	NA
Pathology	PGY1	2012	Change in Total Applicants	NA
Pathology	PGY1	2012	Change in U.S. Senior Matches	NA
Pathology	PGY1	2012	Change in Total Matches	NA
Pathology	PGY1	2012	Change in U.S. Senior Ranked Positions	NA
Pathology	PGY1	2012	Change in Total Ranked Positions	NA
Pathology	PGY1	2012	Change in U.S. Senior Average Ranked Programs	NA
Pathology	PGY1	2012	Change in Total Average Ranked Programs	NA
Pathology	PGY1	2013	No. of Programs	152
Pathology	PGY1	2013	Positions Offered	583
Pathology	PGY1	2013	Unfilled Programs	15
Pathology	PGY1	2013	U.S. Senior Applicants	290
Pathology	PGY1	2013	Total Applicants	949
Pathology	PGY1	2013	U.S. Senior Matches	263
Pathology	PGY1	2013	Total Matches	562
Pathology	PGY1	2013	U.S. Senior Ranked Positions	2507
Pathology	PGY1	2013	Total Ranked Positions	5574
Pathology	PGY1	2013	U.S. Senior Average Ranked Programs	8.6
Pathology	PGY1	2013	Total Average Ranked Programs	5.9
Pathology	PGY1	2013	Change in No. of Programs	4
Pathology	PGY1	2013	Change in Positions Offered	62
Pathology	PGY1	2013	Change in Unfilled Programs	-18
Pathology	PGY1	2013	Change in U.S. Senior Applicants	5
Pathology	PGY1	2013	Change in Total Applicants	117
Pathology	PGY1	2013	Change in U.S. Senior Matches	1
Pathology	PGY1	2013	Change in Total Matches	96
Pathology	PGY1	2013	Change in U.S. Senior Ranked Positions	111
Pathology	PGY1	2013	Change in Total Ranked Positions	895
Pathology	PGY1	2013	Change in U.S. Senior Average Ranked Programs	0.1999999999999993
Pathology	PGY1	2013	Change in Total Average Ranked Programs	0.3000000000000007
Pathology	PGY1	2014	No. of Programs	153
Pathology	PGY1	2014	Positions Offered	597
Pathology	PGY1	2014	Unfilled Programs	31
Pathology	PGY1	2014	U.S. Senior Applicants	274
